id_commande,id_date,id_client,sk_produit,id_region,id_livreur,quantite,prix_unitaire,montant_ttc,statut
ORD-020390,20260419,C00844,74,7,L013,3,10333.28,30999.840000000004,annulé
ORD-020391,20260318,C02890,86,2,L005,4,7894.01,31576.04,livré
ORD-020392,20251115,C00227,51,0,L008,4,11974.15,47896.6,annulé
ORD-020393,20250615,C02092,59,5,L020,3,11009.59,33028.770000000004,en_cours
ORD-020394,20260428,C02997,6,1,L015,1,5559.01,5559.01,retourné
ORD-020395,20260123,C03666,84,6,L008,4,2837.9,11351.6,en_cours
ORD-020396,20260407,C01566,41,6,L019,3,8703.97,26111.909999999996,livré
ORD-020397,20250927,C04954,76,2,L018,1,8784.09,8784.09,retourné
ORD-020398,20250807,C02042,57,5,L010,1,10362.31,10362.31,annulé
ORD-020399,20260508,C00747,30,4,L020,2,12693.09,25386.18,retourné
ORD-020400,20250829,C00910,87,6,L013,3,12786.6,38359.8,livré
ORD-020401,20250923,C02122,81,2,L006,2,6927.1,13854.2,en_cours
ORD-020403,20251204,C01815,15,1,L010,2,7919.83,15839.66,en_cours
ORD-020404,20251228,C03832,20,2,L020,5,6734.72,33673.6,retourné
ORD-020405,20250818,C01359,86,7,L009,4,7894.01,31576.04,annulé
ORD-020406,20250808,C04921,82,0,L020,4,8273.46,33093.84,annulé
ORD-020407,20260108,C03142,29,0,L005,1,11138.83,11138.83,en_cours
ORD-020408,20260403,C02746,58,6,L013,3,1043.66,3130.9800000000005,en_cours
ORD-020409,20260228,C01818,92,6,-1,2,3758.97,7517.94,livré
ORD-020410,20251124,C03584,85,5,L015,3,12173.02,36519.06,livré
ORD-020411,20251129,C03342,90,4,L015,1,11889.87,11889.87,livré
ORD-020412,20251012,C02347,68,1,L014,2,1720.17,3440.34,en_cours
ORD-020413,20260428,C01489,49,7,L016,1,6994.21,6994.21,en_cours
ORD-020414,20250920,C00312,40,0,L017,2,1918.04,3836.08,retourné
ORD-020415,20250830,C01872,67,2,-1,4,13028.23,52112.92,livré
ORD-020416,20260215,C01169,66,4,-1,3,4450.73,13352.189999999999,annulé
ORD-020417,20260203,C04566,58,6,L001,1,1043.66,1043.66,livré
ORD-020418,20251127,C02765,10,5,L010,2,716.27,1432.54,en_cours
ORD-020419,20250628,C02020,38,3,L018,2,1743.53,3487.06,retourné
ORD-020420,20250930,C00432,52,7,L013,2,6434.91,12869.82,livré
ORD-020421,20260429,C01558,7,0,L010,1,9603.6,9603.6,livré
ORD-020422,20250529,C00042,67,0,-1,2,13028.23,26056.46,livré
ORD-020423,20250726,C01298,54,5,L007,3,9755.66,29266.98,retourné
ORD-020424,20250607,C00066,42,7,L005,5,1281.09,6405.45,en_cours
ORD-020425,20250911,C02709,98,2,L005,4,14699.33,58797.32,retourné
ORD-020427,20250727,C03590,52,2,L014,4,6434.91,25739.64,en_cours
ORD-020428,20251126,C04705,20,2,L011,5,6734.72,33673.6,annulé
ORD-020429,20260413,C00959,82,1,L001,3,8273.46,24820.379999999997,annulé
ORD-020430,20250814,C00952,12,5,L001,4,10834.16,43336.64,livré
ORD-020431,20260104,C00397,36,5,L015,5,4186.26,20931.300000000003,retourné
ORD-020432,20251224,C01077,18,5,L001,3,13236.92,39710.76,annulé
ORD-020433,20251103,C04435,16,2,L010,5,1823.85,9119.25,en_cours
ORD-020435,20251017,C17046,74,2,L014,1,10333.28,10333.28,annulé
ORD-020436,20250629,C03102,3,1,-1,1,2340.64,2340.64,annulé
ORD-020438,20260508,C03621,22,4,L009,5,42.31,211.55,livré
ORD-020439,20251116,C01061,71,5,L020,2,2615.47,5230.94,livré
ORD-020441,20250820,C04922,98,1,-1,5,14699.33,73496.65,annulé
ORD-020442,20260414,C00833,39,2,L020,1,9966.92,9966.92,livré
ORD-020443,20250731,C01699,82,5,L007,2,8273.46,16546.92,livré
ORD-020444,20260130,C00555,78,2,L011,1,7723.8,7723.8,retourné
ORD-020445,20260421,C01533,93,4,L017,4,4435.51,17742.04,en_cours
ORD-020447,20250803,C00664,48,5,L009,3,13396.47,40189.409999999996,livré
ORD-020448,20250906,C40381,93,0,L003,5,4435.51,22177.550000000003,annulé
ORD-020449,20251106,C04131,78,1,L007,5,7723.8,38619.0,annulé
ORD-020450,20260224,C02879,60,7,L017,2,14019.98,28039.96,livré
ORD-020451,20250814,C17046,4,4,L012,4,8048.06,32192.24,retourné
ORD-020452,20250523,C01402,61,0,L011,4,12765.78,51063.12,en_cours
ORD-020453,20250729,C00730,43,6,L005,2,376.14,752.28,livré
ORD-020454,20251101,C00586,94,6,L019,4,12494.26,49977.04,en_cours
ORD-020455,20250929,C04732,21,0,L008,3,14989.24,44967.72,annulé
ORD-020456,20250729,C04180,44,1,L007,4,6000.8,24003.2,retourné
ORD-020457,20260423,C01623,7,4,L004,3,9603.6,28810.800000000003,livré
ORD-020458,20251012,C02455,21,6,L006,5,14989.24,74946.2,retourné
ORD-020459,20260314,C00239,3,0,L016,2,2340.64,4681.28,annulé
ORD-020460,20251108,C01029,55,4,L008,3,1724.7,5174.1,livré
ORD-020461,20251215,C00542,13,4,L015,2,5614.97,11229.94,livré
ORD-020462,20250511,C04132,79,1,L020,1,11402.26,11402.26,en_cours
ORD-020463,20251021,C02143,28,6,L017,4,8152.84,32611.36,en_cours
ORD-020464,20260116,C01767,30,5,L018,1,12693.09,12693.09,livré
ORD-020465,20250614,C00852,49,1,L010,2,6994.21,13988.42,annulé
ORD-020466,20260108,C02419,97,3,L011,1,12372.1,12372.1,retourné
ORD-020467,20260406,C02797,8,6,L001,2,13697.91,27395.82,retourné
ORD-020468,20250520,C02194,54,4,L009,2,9755.66,19511.32,en_cours
ORD-020470,20251222,C03773,99,5,L016,5,10088.39,50441.95,annulé
ORD-020472,20250724,C00636,82,3,L009,3,8273.46,24820.379999999997,retourné
ORD-020473,20250612,C00346,78,1,-1,1,7723.8,7723.8,en_cours
ORD-020474,20260326,C03050,74,1,L006,5,10333.28,51666.4,en_cours
ORD-020475,20260103,C02472,87,1,L013,1,12786.6,12786.6,retourné
ORD-020476,20251016,C01003,18,7,L019,5,13236.92,66184.6,livré
ORD-020477,20260402,C04561,23,6,L012,4,4457.65,17830.6,annulé
ORD-020478,20250630,C01871,66,5,L012,3,4450.73,13352.189999999999,livré
ORD-020479,20250710,C48645,5,7,L016,1,696.91,696.91,retourné
ORD-020480,20251014,C01172,20,4,-1,5,6734.72,33673.6,en_cours
ORD-020481,20251120,C02623,86,7,L016,2,7894.01,15788.02,annulé
ORD-020482,20250619,C01247,6,5,L020,4,5559.01,22236.04,annulé
ORD-020483,20260501,C04912,92,2,L017,3,3758.97,11276.91,livré
ORD-020484,20250906,C02978,18,7,L010,1,13236.92,13236.92,en_cours
ORD-020486,20250726,C04701,23,0,L001,3,4457.65,13372.949999999999,livré
ORD-020487,20260428,C01149,88,7,-1,3,4317.81,12953.43,en_cours
ORD-020488,20250602,C03353,64,0,-1,4,4968.56,19874.24,livré
ORD-020489,20250607,C03510,95,7,L020,4,10216.02,40864.08,en_cours
ORD-020490,20260202,C00191,63,3,L012,5,268.48,1342.4,en_cours
ORD-020491,20250820,C02091,36,4,L005,5,4186.26,20931.300000000003,retourné
ORD-020492,20250823,C01245,76,6,L012,1,8784.09,8784.09,retourné
ORD-020493,20260120,C02504,81,1,L008,1,6927.1,6927.1,livré
ORD-020494,20251224,C01082,12,4,L020,2,10834.16,21668.32,en_cours
ORD-020495,20260116,C00048,31,6,L005,3,6633.11,19899.329999999998,livré
ORD-020496,20250715,C00049,65,0,L010,1,8042.6,8042.6,en_cours
ORD-020497,20251019,C01146,98,3,L003,3,14699.33,44097.99,en_cours
ORD-020498,20250526,C01872,56,2,L004,2,12291.32,24582.64,annulé
ORD-020499,20251031,C03497,39,1,L019,1,9966.92,9966.92,en_cours
ORD-020500,20251004,C01754,50,5,L008,1,4486.2,4486.2,annulé
ORD-020501,20260227,C02455,99,6,L017,5,10088.39,50441.95,livré
ORD-020502,20251116,C00228,78,6,L006,2,7723.8,15447.6,retourné
ORD-020503,20250715,C02691,29,6,-1,2,11138.83,22277.66,retourné
ORD-020504,20251209,C03403,12,2,-1,2,10834.16,21668.32,annulé
ORD-020505,20260118,C01105,7,1,L017,1,9603.6,9603.6,en_cours
ORD-020508,20251228,C04085,68,4,L015,4,1720.17,6880.68,annulé
ORD-020509,20260403,C01944,58,4,L020,2,1043.66,2087.32,annulé
ORD-020510,20260115,C04011,80,5,-1,5,9454.03,47270.15,en_cours
ORD-020511,20250915,C02739,83,6,L015,2,4485.35,8970.7,annulé
ORD-020512,20250610,C03271,24,0,L011,1,862.62,862.62,en_cours
ORD-020513,20250628,C15821,52,3,L012,3,6434.91,19304.73,livré
ORD-020514,20260430,C04900,61,6,L012,1,12765.78,12765.78,en_cours
ORD-020515,20260321,C01282,3,2,-1,1,2340.64,2340.64,livré
ORD-020516,20250905,C01047,10,0,L017,2,716.27,1432.54,en_cours
ORD-020517,20251103,C01250,7,3,L018,3,9603.6,28810.800000000003,en_cours
ORD-020518,20250613,C02810,21,5,L009,3,14989.24,44967.72,livré
ORD-020519,20250820,C02819,86,5,L018,2,7894.01,15788.02,livré
ORD-020522,20250612,C03099,26,3,L007,4,3991.56,15966.24,annulé
ORD-020523,20260101,C04815,13,3,-1,5,5614.97,28074.850000000002,retourné
ORD-020524,20260105,C04536,81,6,-1,2,6927.1,13854.2,retourné
ORD-020525,20260106,C03559,30,1,L003,1,12693.09,12693.09,livré
ORD-020526,20250606,C00987,3,4,L001,5,2340.64,11703.199999999999,livré
ORD-020527,20251229,C02841,19,4,L011,5,12958.91,64794.55,annulé
ORD-020528,20250626,C00149,64,3,L013,3,4968.56,14905.68,retourné
ORD-020529,20250701,C01842,47,6,L007,1,12599.54,12599.54,en_cours
ORD-020530,20251125,C03144,55,3,L016,1,1724.7,1724.7,livré
ORD-020531,20250810,C02298,64,6,L014,5,4968.56,24842.800000000003,retourné
ORD-020532,20250904,C04448,3,5,L009,2,2340.64,4681.28,annulé
ORD-020533,20260220,C01025,33,0,L003,1,5311.64,5311.64,livré
ORD-020534,20260112,C02639,57,2,L017,5,10362.31,51811.549999999996,en_cours
ORD-020535,20260302,C02243,73,0,L009,4,3991.83,15967.32,annulé
ORD-020536,20260211,C02821,60,0,L013,1,14019.98,14019.98,livré
ORD-020537,20260428,C03258,67,4,L004,3,13028.23,39084.69,en_cours
ORD-020538,20260209,C04694,22,4,L015,4,42.31,169.24,annulé
ORD-020539,20260222,C03234,46,4,L005,1,9193.66,9193.66,retourné
ORD-020540,20260504,C03412,57,1,-1,5,10362.31,51811.549999999996,annulé
ORD-020541,20260423,C03423,60,1,L008,3,14019.98,42059.94,livré
ORD-020542,20260223,C03057,57,0,L005,5,10362.31,51811.549999999996,livré
ORD-020543,20260504,C04017,93,3,L019,4,4435.51,17742.04,en_cours
ORD-020544,20260428,C00292,12,0,L012,5,10834.16,54170.8,retourné
ORD-020546,20260116,C03828,10,6,L001,1,716.27,716.27,livré
ORD-020547,20250606,C00045,23,6,L001,4,4457.65,17830.6,retourné
ORD-020548,20251224,C02081,82,5,L016,4,8273.46,33093.84,retourné
ORD-020549,20251227,C04503,41,7,L017,3,8703.97,26111.909999999996,livré
ORD-020551,20250917,C02989,67,0,L012,5,13028.23,65141.149999999994,en_cours
ORD-020552,20251117,C03593,72,4,L014,1,10547.78,10547.78,livré
ORD-020553,20260103,C02655,83,7,L018,2,4485.35,8970.7,en_cours
ORD-020554,20251126,C04167,94,1,L007,5,12494.26,62471.3,annulé
ORD-020555,20260209,C00477,59,4,L012,5,11009.59,55047.95,annulé
ORD-020556,20260319,C02593,46,6,L007,2,9193.66,18387.32,retourné
ORD-020557,20250708,C04745,57,0,L002,5,10362.31,51811.549999999996,annulé
ORD-020558,20260507,C02398,47,6,L018,5,12599.54,62997.700000000004,retourné
ORD-020560,20250901,C01506,57,4,L018,5,10362.31,51811.549999999996,retourné
ORD-020561,20251212,C03208,76,6,L012,5,8784.09,43920.45,en_cours
ORD-020562,20251227,C01020,81,5,-1,5,6927.1,34635.5,retourné
ORD-020563,20260121,C01799,44,1,L018,2,6000.8,12001.6,livré
ORD-020564,20250523,C00698,97,6,L015,3,12372.1,37116.3,livré
ORD-020565,20260115,C00223,74,0,L018,5,10333.28,51666.4,en_cours
ORD-020567,20250518,C02928,53,7,L004,4,4181.07,16724.28,annulé
ORD-020568,20250828,C04718,22,0,L009,4,42.31,169.24,en_cours
ORD-020570,20250824,C01521,45,7,L004,3,3745.48,11236.44,annulé
ORD-020571,20250929,C04778,60,5,-1,1,14019.98,14019.98,livré
ORD-020572,20260225,C04567,30,3,L010,3,12693.09,38079.270000000004,annulé
ORD-020574,20250613,C00206,35,1,L012,1,3344.28,3344.28,livré
ORD-020575,20260304,C04279,67,7,L002,3,13028.23,39084.69,en_cours
ORD-020577,20250530,C02628,18,3,L003,2,13236.92,26473.84,en_cours
ORD-020578,20260122,C02018,49,5,L013,1,6994.21,6994.21,annulé
ORD-020579,20251029,C00660,10,3,L010,4,716.27,2865.08,annulé
ORD-020580,20250815,C00713,73,5,L016,5,3991.83,19959.15,annulé
ORD-020581,20251114,C00539,95,6,L017,3,10216.02,30648.06,livré
ORD-020582,20251016,C04444,16,4,L018,1,1823.85,1823.85,en_cours
ORD-020583,20260201,C04575,40,0,L005,4,1918.04,7672.16,livré
ORD-020584,20250516,C02382,85,5,L019,3,12173.02,36519.06,en_cours
ORD-020585,20250511,C04649,16,0,L012,1,1823.85,1823.85,annulé
ORD-020586,20250917,C00471,59,5,L011,2,11009.59,22019.18,livré
ORD-020587,20251001,C01747,23,0,-1,1,4457.65,4457.65,livré
ORD-020588,20250824,C04827,11,7,L016,2,14137.04,28274.08,livré
ORD-020589,20260413,C02325,84,3,L020,4,2837.9,11351.6,en_cours
ORD-020590,20260411,C01563,11,0,L008,3,14137.04,42411.12,retourné
ORD-020591,20260128,C02912,80,6,L008,5,9454.03,47270.15,annulé
ORD-020592,20251025,C04218,11,7,L007,5,14137.04,70685.20000000001,en_cours
ORD-020593,20251013,C00059,39,3,L009,5,9966.92,49834.6,retourné
ORD-020594,20251220,C04445,74,0,L013,3,10333.28,30999.840000000004,annulé
ORD-020595,20250826,C03408,10,6,L019,2,716.27,1432.54,annulé
ORD-020596,20260223,C03225,46,3,-1,5,9193.66,45968.3,annulé
ORD-020597,20250530,C01657,15,4,L010,3,7919.83,23759.489999999998,livré
ORD-020598,20250822,C00699,49,4,L010,2,6994.21,13988.42,annulé
ORD-020599,20250829,C01095,94,3,-1,5,12494.26,62471.3,annulé
ORD-020600,20250811,C04759,27,7,-1,3,1508.72,4526.16,annulé
ORD-020601,20251129,C03727,53,7,L009,2,4181.07,8362.14,retourné
ORD-020602,20250529,C00713,14,6,-1,5,8514.68,42573.4,livré
ORD-020603,20250625,C03101,97,3,L011,2,12372.1,24744.2,retourné
ORD-020604,20260329,C03316,40,7,L004,2,1918.04,3836.08,annulé
ORD-020605,20260225,C03069,84,3,L009,5,2837.9,14189.5,retourné
ORD-020606,20260329,C01261,1,7,L002,1,2101.67,2101.67,en_cours
ORD-020607,20250818,C00721,28,6,L001,3,8152.84,24458.52,annulé
ORD-020608,20260126,C02271,86,3,L018,2,7894.01,15788.02,livré
ORD-020609,20250702,C00858,57,7,L001,2,10362.31,20724.62,en_cours
ORD-020610,20250727,C02986,12,2,L017,1,10834.16,10834.16,livré
ORD-020611,20251228,C00997,97,7,L015,3,12372.1,37116.3,retourné
ORD-020612,20250613,C77663,59,1,-1,5,11009.59,55047.95,en_cours
ORD-020613,20251028,C04308,5,2,-1,1,696.91,696.91,retourné
ORD-020614,20251222,C03795,97,4,L011,2,12372.1,24744.2,livré
ORD-020615,20251118,C03575,47,7,L001,1,12599.54,12599.54,en_cours
ORD-020616,20250923,C04094,63,7,L005,5,268.48,1342.4,en_cours
ORD-020617,20251204,C00685,75,3,-1,3,3441.58,10324.74,annulé
ORD-020618,20251111,C02153,98,5,L002,2,14699.33,29398.66,livré
ORD-020621,20250629,C02839,93,7,L007,2,4435.51,8871.02,en_cours
ORD-020622,20251026,C02006,90,5,L001,2,11889.87,23779.74,retourné
ORD-020624,20250814,C02388,9,4,L016,3,8424.91,25274.73,livré
ORD-020626,20251231,C03606,65,2,L016,1,8042.6,8042.6,en_cours
ORD-020627,20260305,C03872,16,6,L017,1,1823.85,1823.85,livré
ORD-020628,20250712,C00135,37,4,L007,4,14556.31,58225.24,livré
ORD-020629,20260202,C02030,4,1,-1,3,8048.06,24144.18,annulé
ORD-020630,20251225,C00033,100,2,-1,3,957.62,2872.86,retourné
ORD-020631,20260426,C04549,90,1,L002,3,11889.87,35669.61,retourné
ORD-020632,20250822,C04912,45,1,L018,4,3745.48,14981.92,en_cours
ORD-020633,20251028,C04013,47,1,L020,4,12599.54,50398.16,annulé
ORD-020634,20260322,C00541,79,4,L004,4,11402.26,45609.04,annulé
ORD-020635,20251204,C00782,9,3,L011,2,8424.91,16849.82,annulé
ORD-020636,20250513,C02456,47,7,L019,1,12599.54,12599.54,livré
ORD-020637,20250605,C01024,78,2,-1,1,7723.8,7723.8,annulé
ORD-020638,20250805,C04169,19,6,L002,1,12958.91,12958.91,en_cours
ORD-020640,20250921,C02060,7,6,L016,3,9603.6,28810.800000000003,annulé
ORD-020641,20251016,C03523,37,5,L011,1,14556.31,14556.31,retourné
ORD-020642,20251129,C03979,44,4,L015,3,6000.8,18002.4,annulé
ORD-020644,20260412,C03313,64,5,-1,1,4968.56,4968.56,annulé
ORD-020645,20260301,C00671,6,3,L019,3,5559.01,16677.03,livré
ORD-020646,20260129,C01876,30,4,L010,5,12693.09,63465.45,livré
ORD-020647,20260309,C01436,74,4,L011,4,10333.28,41333.12,annulé
ORD-020648,20260323,C01737,39,6,L013,1,9966.92,9966.92,retourné
ORD-020649,20250725,C02249,63,0,L009,3,268.48,805.44,en_cours
ORD-020650,20250624,C03345,14,7,L011,4,8514.68,34058.72,en_cours
ORD-020651,20260130,C02554,96,6,L013,1,4433.71,4433.71,retourné
ORD-020652,20260126,C00331,74,0,L009,3,10333.28,30999.840000000004,livré
ORD-020653,20250524,C02751,35,5,L008,1,3344.28,3344.28,livré
ORD-020654,20251128,C01766,70,5,L006,3,6438.16,19314.48,en_cours
ORD-020655,20250517,C01673,9,5,L009,4,8424.91,33699.64,livré
ORD-020656,20260109,C04611,11,4,L013,5,14137.04,70685.20000000001,en_cours
ORD-020657,20260221,C00810,70,1,L010,2,6438.16,12876.32,retourné
ORD-020658,20250612,C03721,71,5,L004,4,2615.47,10461.88,en_cours
ORD-020659,20251120,C00280,67,6,L005,5,13028.23,65141.149999999994,en_cours
ORD-020661,20260305,C03765,67,4,L004,2,13028.23,26056.46,annulé
ORD-020662,20251128,C03314,18,3,L005,3,13236.92,39710.76,en_cours
ORD-020663,20250712,C01906,14,3,L015,3,8514.68,25544.04,retourné
ORD-020664,20250603,C04648,21,3,-1,5,14989.24,74946.2,en_cours
ORD-020665,20251230,C04944,55,1,L014,1,1724.7,1724.7,en_cours
ORD-020666,20251009,C03663,13,2,L003,1,5614.97,5614.97,retourné
ORD-020667,20250824,C00024,26,4,L011,2,3991.56,7983.12,retourné
ORD-020668,20251213,C03211,90,6,L018,3,11889.87,35669.61,en_cours
ORD-020669,20260208,C00701,65,6,L015,5,8042.6,40213.0,retourné
ORD-020670,20250627,C03485,12,4,-1,5,10834.16,54170.8,retourné
ORD-020671,20260508,C04859,43,4,L013,1,376.14,376.14,annulé
ORD-020672,20250614,C01197,29,0,-1,3,11138.83,33416.49,retourné
ORD-020673,20250609,C01935,27,7,L006,2,1508.72,3017.44,en_cours
ORD-020674,20251007,C01840,28,3,L018,3,8152.84,24458.52,annulé
ORD-020675,20250717,C02551,27,2,L012,5,1508.72,7543.6,livré
ORD-020676,20250630,C00693,14,3,L003,3,8514.68,25544.04,en_cours
ORD-020677,20251110,C02749,5,6,L001,1,696.91,696.91,livré
ORD-020678,20260125,C01847,71,4,L014,4,2615.47,10461.88,annulé
ORD-020679,20260201,C04409,87,4,L019,3,12786.6,38359.8,livré
ORD-020680,20250818,C01320,24,6,L019,2,862.62,1725.24,en_cours
ORD-020681,20260212,C04910,13,1,L015,1,5614.97,5614.97,annulé
ORD-020682,20250725,C03267,42,4,L018,4,1281.09,5124.36,en_cours
ORD-020683,20250825,C00337,82,0,L007,1,8273.46,8273.46,livré
ORD-020684,20260409,C02445,57,7,L007,2,10362.31,20724.62,livré
ORD-020685,20250616,C04795,36,4,L019,1,4186.26,4186.26,retourné
ORD-020687,20250721,C02619,99,4,L001,2,10088.39,20176.78,annulé
ORD-020688,20260104,C04600,14,1,L002,5,8514.68,42573.4,en_cours
ORD-020689,20250702,C03753,84,2,L005,1,2837.9,2837.9,retourné
ORD-020690,20260104,C02230,80,6,L017,3,9454.03,28362.090000000004,livré
ORD-020692,20251030,C00595,45,3,L012,5,3745.48,18727.4,annulé
ORD-020693,20260314,C03831,76,2,-1,2,8784.09,17568.18,annulé
ORD-020695,20250804,C03866,51,7,L015,2,11974.15,23948.3,retourné
ORD-020696,20260301,C04729,46,5,L016,5,9193.66,45968.3,retourné
ORD-020697,20260214,C02845,71,6,L003,3,2615.47,7846.41,retourné
ORD-020698,20260325,C04402,65,4,L007,5,8042.6,40213.0,retourné
ORD-020699,20250601,C02778,37,1,L007,3,14556.31,43668.93,retourné
ORD-020700,20251108,C01360,7,6,L001,1,9603.6,9603.6,livré
ORD-020701,20250810,C03471,62,3,L019,2,2873.94,5747.88,annulé
ORD-020702,20250922,C02644,46,7,L014,5,9193.66,45968.3,retourné
ORD-020703,20251205,C01262,43,6,L007,5,376.14,1880.6999999999998,retourné
ORD-020704,20251109,C04647,64,1,L008,4,4968.56,19874.24,annulé
ORD-020705,20250929,C04671,95,0,L020,3,10216.02,30648.06,livré
ORD-020707,20250721,C03115,14,0,L012,3,8514.68,25544.04,livré
ORD-020708,20251016,C00157,98,1,-1,3,14699.33,44097.99,en_cours
ORD-020709,20260318,C04732,22,4,L011,2,42.31,84.62,en_cours
ORD-020710,20250808,C04077,40,0,L013,3,1918.04,5754.12,en_cours
ORD-020711,20251116,C02116,8,4,L004,1,13697.91,13697.91,livré
ORD-020712,20250702,C04987,95,3,L012,2,10216.02,20432.04,en_cours
ORD-020713,20251010,C03290,16,4,L014,5,1823.85,9119.25,annulé
ORD-020714,20251119,C01085,79,3,L005,5,11402.26,57011.3,retourné
ORD-020715,20250910,C03686,77,6,L015,2,10408.17,20816.34,livré
ORD-020716,20260224,C00832,21,4,L018,4,14989.24,59956.96,annulé
ORD-020717,20251231,C04104,92,6,L002,1,3758.97,3758.97,retourné
ORD-020718,20250703,C04357,2,1,L004,4,2990.58,11962.32,en_cours
ORD-020719,20250806,C00949,29,0,L014,5,11138.83,55694.15,en_cours
ORD-020720,20251117,C03807,77,7,L008,2,10408.17,20816.34,retourné
ORD-020721,20260504,C03118,2,1,L006,2,2990.58,5981.16,retourné
ORD-020722,20260214,C03271,28,2,L006,4,8152.84,32611.36,annulé
ORD-020723,20250706,C03495,42,6,L018,2,1281.09,2562.18,en_cours
ORD-020724,20250718,C00138,30,6,L003,2,12693.09,25386.18,retourné
ORD-020725,20260131,C01331,67,6,L004,3,13028.23,39084.69,livré
ORD-020726,20251020,C04386,77,7,L017,3,10408.17,31224.510000000002,livré
ORD-020727,20260106,C03489,67,7,L019,4,13028.23,52112.92,livré
ORD-020728,20250527,C01317,47,3,L011,3,12599.54,37798.62,annulé
ORD-020729,20250917,C02795,67,0,L005,2,13028.23,26056.46,retourné
ORD-020731,20250923,C01628,31,0,L012,4,6633.11,26532.44,retourné
ORD-020732,20260308,C04312,96,3,L003,3,4433.71,13301.130000000001,livré
ORD-020733,20260413,C04869,66,1,L005,1,4450.73,4450.73,annulé
ORD-020734,20260123,C02360,9,3,L013,5,8424.91,42124.55,livré
ORD-020735,20260103,C00099,55,6,L011,3,1724.7,5174.1,annulé
ORD-020736,20250615,C00892,95,5,L003,1,10216.02,10216.02,annulé
ORD-020737,20251105,C00404,1,5,L006,5,2101.67,10508.35,livré
ORD-020738,20251212,C02734,71,7,L012,1,2615.47,2615.47,livré
ORD-020739,20250603,C04936,65,1,L019,4,8042.6,32170.4,livré
ORD-020740,20250729,C01010,94,3,L002,4,12494.26,49977.04,retourné
ORD-020741,20260219,C04823,3,0,L020,1,2340.64,2340.64,en_cours
ORD-020742,20251012,C00461,92,2,-1,2,3758.97,7517.94,livré
ORD-020743,20250830,C02298,67,1,L013,1,13028.23,13028.23,en_cours
ORD-020744,20250811,C01241,63,2,L020,5,268.48,1342.4,en_cours
ORD-020745,20250524,C03457,53,5,L013,1,4181.07,4181.07,livré
ORD-020746,20250523,C04252,15,2,L003,4,7919.83,31679.32,livré
ORD-020747,20260208,C03599,79,0,L010,2,11402.26,22804.52,livré
ORD-020748,20251221,C00827,100,0,L008,4,957.62,3830.48,en_cours
ORD-020749,20260501,C01212,96,7,L016,1,4433.71,4433.71,livré
ORD-020750,20250923,C03303,74,2,L007,2,10333.28,20666.56,retourné
ORD-020751,20250822,C01961,1,0,L007,4,2101.67,8406.68,en_cours
ORD-020752,20251002,C01953,38,2,L003,4,1743.53,6974.12,en_cours
ORD-020753,20260507,C02988,69,0,L009,5,1286.86,6434.299999999999,retourné
ORD-020754,20250708,C01150,10,1,L008,3,716.27,2148.81,retourné
ORD-020755,20260421,C02409,90,6,L017,5,11889.87,59449.350000000006,annulé
ORD-020756,20260405,C00086,86,6,L015,2,7894.01,15788.02,retourné
ORD-020757,20260419,C00105,99,0,L002,1,10088.39,10088.39,en_cours
ORD-020758,20250918,C65001,90,5,L005,3,11889.87,35669.61,annulé
ORD-020759,20251026,C03364,84,3,L009,2,2837.9,5675.8,retourné
ORD-020760,20251108,C01276,80,0,L001,2,9454.03,18908.06,retourné
ORD-020761,20251207,C04767,6,2,-1,1,5559.01,5559.01,retourné
ORD-020762,20260331,C02005,95,2,L015,2,10216.02,20432.04,annulé
ORD-020763,20251116,C01452,34,2,L016,1,13868.06,13868.06,annulé
ORD-020764,20250615,C03836,16,1,L005,2,1823.85,3647.7,en_cours
ORD-020765,20250806,C00657,48,5,L011,5,13396.47,66982.34999999999,annulé
ORD-020766,20260126,C04565,94,1,L020,5,12494.26,62471.3,en_cours
ORD-020767,20250612,C04090,81,2,L003,1,6927.1,6927.1,en_cours
ORD-020768,20260202,C02781,49,5,L009,2,6994.21,13988.42,en_cours
ORD-020769,20260407,C04794,71,3,L016,1,2615.47,2615.47,livré
ORD-020770,20250824,C02685,57,3,L017,5,10362.31,51811.549999999996,en_cours
ORD-020771,20251006,C00582,82,0,L006,5,8273.46,41367.299999999996,retourné
ORD-020772,20260201,C04938,84,6,L019,1,2837.9,2837.9,en_cours
ORD-020773,20260319,C00255,81,1,L020,4,6927.1,27708.4,retourné
ORD-020775,20250516,C00948,70,7,L015,3,6438.16,19314.48,retourné
ORD-020776,20250809,C00626,6,5,L007,3,5559.01,16677.03,en_cours
ORD-020777,20251212,C04211,76,3,L015,2,8784.09,17568.18,annulé
ORD-020778,20250812,C02088,48,3,L014,4,13396.47,53585.88,retourné
ORD-020779,20260128,C00840,68,0,L020,3,1720.17,5160.51,livré
ORD-020781,20260223,C04280,100,3,L012,3,957.62,2872.86,retourné
ORD-020782,20260202,C04925,47,7,L019,2,12599.54,25199.08,livré
ORD-020783,20250823,C00288,56,0,L011,3,12291.32,36873.96,annulé
ORD-020784,20260128,C00763,68,3,L006,4,1720.17,6880.68,en_cours
ORD-020785,20250826,C04371,37,6,L011,2,14556.31,29112.62,livré
ORD-020786,20250731,C02993,1,5,L003,5,2101.67,10508.35,annulé
ORD-020789,20260224,C00397,28,0,L005,4,8152.84,32611.36,en_cours
